Family	Count	Hits	TotMarkerLength
1028086441|WP_063844815_1|AY623658_2|1|1|erm(R)|erm(R)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(R)	0.0	0	264
1028086445|WP_063844819_1|M19269_1|1|1|erm(S)|erm(S)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(S)	0.0	0	220
1028086451|WP_063844825_1|M64090_1|1|1|erm(T)|erm(T)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(T)	2.006923998174522	4	16
1028086480|WP_063844854_1|X62867_1|1|1|erm(U)|erm(U)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(U)	0.0	0	17
1028086487|WP_063844861_1|EU124663_1|1|1|erm(U)|erm(U)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(U)	0.0	0	68
1028086494|WP_063844868_1|U59450_1|1|1|erm(V)|erm(V)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(V)	0.0	0	36
1028086497|WP_063844871_1|D14532_1|1|1|erm(W)|erm(W)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(W)	0.0	0	233
1028086505|WP_063844879_1|M36726_1|1|1|erm(X)|erm(X)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)	0.0	0	41
1028086515|WP_063844889_1|AF338705_1|1|1|erm(X)|erm(X)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)	0.0	0	33
1028086520|WP_063844894_1|AF338706_1|1|1|erm(X)|erm(X)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)	0.0	0	19
1028086558|WP_063844932_1|AB014481_1|1|1|erm(Y)|erm(Y)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(Y)	0.0	0	95
1028086599|WP_063844973_1|AF071555_1|1|1|floR|floR|efflux|chloramphenicol_florfenicol_efflux_MFS_transporter_FloR	12.79414048836256	5	33
1028086756|WP_063845120_1|AB016934_1|1|1|fomA|fomA|phosphotransferase|fosfomycin_resistance_kinase_FomA	0.0	0	156
1028090984|WP_063848609_1|AY780674_2|1|1|blaIMP-18|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-18	0.0	0	8
1028094191|WP_063851229_1|AJ605334_1|1|1|fosB-38141535|fosB-38141535|thiol_transferase|FosB_family_fosfomycin_resistance_bacillithiol_transferase	0.0	0	16
1028094192|WP_063851230_1|Z33413_1|1|1|fosC|fosC|phosphotransferase|fosfomycin_resistance_kinase_FosC	0.0	0	167
1028094193|WP_063851231_1|AY294333_1|1|1|fosF|fosF|thiol_transferase|fosfomycin_resistance_glutathione_transferase_FosF	0.0	0	88
1028094194|WP_063851232_1|DQ112222_1|1|1|fosG|fosG|thiol_transferase|FosG_family_fosfomycin_resistance_glutathione_transferase	0.0	0	76
1028094195|WP_063851233_1|DQ342344_1|1|1|fosH|fosX_gen|thiol_transferase|fosfomycin_resistance_thiol_transferase_FosH	0.0	0	82
1028094217|WP_063851255_1|JF777505_1|1|1|fusB|fusB|target_protection|fusidic_acid_resistance_EF-G-binding_protein_FusB	0.0	0	190
1028094224|WP_063851262_1|AB934903_1|1|1|fusF|fusF|target_protection|fusidic_acid_resistance_EF-G-binding_protein_FusF	0.0	0	29
1028094229|WP_063851267_1|AB934907_1|1|1|fusF|fusF|target_protection|fusidic_acid_resistance_EF-G-binding_protein_FusF	0.0	0	29
1028094239|WP_063851277_1|Z50108_1|1|1|fusH|fusH|hydrolase|fusidic_acid_esterase_FusH	0.0	0	41
1028094245|WP_063851283_1|M55521_1|1|1|grm|grm||Grm_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	0.0	0	102
1028094250|WP_063851288_1|D37831_1|1|1|hugA|hugA|hydrolase|class_A_beta-lactamase	0.0	0	17
1028094273|WP_063851311_1|AF324468_1|1|1|hugA|hugA|hydrolase|class_A_beta-lactamase	0.0	0	40
1028094280|WP_063851318_1|U56415_1|1|1|iri|iri|hydroxylation|rifampin_monooxygenase_Iri	0.0	0	81
1028094303|WP_063851340_1|M14039_1|1|1|lnu(A)|lnu(A)|nucleotidyltransferase|lincosamide_nucleotidyltransferase_Lnu(A)	0.0	0	33
1028094329|WP_063851341_1|AY928180_1|1|1|lnu(C)|lnu(C)|nucleotidyltransferase|lincosamide_nucleotidyltransferase_Lnu(C)	0.0	0	38
1028094332|WP_063851342_1|EF452177_1|1|1|lnu(D)|lnu(D)|nucleotidyltransferase|lincosamide_nucleotidyltransferase_Lnu(D)	0.0	0	72
1028094338|WP_063851347_1|HM990671_1|1|1|lsa(C)|lsa(C)|target_protection|ABC-F_type_ribosomal_protection_protein_Lsa(C)	0.0	0	78
1028094339|WP_063851348_1|X52593_1|1|1|mecA|mecA|insensitivity|PBP2a_family_beta-lactam-resistant_peptidoglycan_transpeptidase_MecA	0.0	0	52
1028095806|WP_063852694_1|AM048810_2|1|1|mecA2|mecA2|insensitivity|PBP2a_family_beta-lactam-resistant_peptidoglycan_transpeptidase_MecA2	0.0	0	121
1028095822|WP_063852710_1|HG970732_1|1|1|mecB|mecB|insensitivity|PBP2a_family_beta-lactam-resistant_peptidoglycan_transpeptidase_MecB	0.0	0	295
1028096836|WP_063853554_1|AY319932_1|1|1|mef(A)|mef(A)|efflux|macrolide_efflux_MFS_transporter_Mef(A)	0.0	0	54
1028096845|WP_063853563_1|AY355405_1|1|1|mef(A)|mef(A)|efflux|macrolide_efflux_MFS_transporter_Mef(A)	1.080651383632435	4	36
1028096886|WP_063853591_1|AJ715499_2|1|1|mef(A)|mef(A)|efflux|macrolide_efflux_MFS_transporter_Mef(A)	0.0	0	33
1028096941|WP_063853638_1|DQ445269_1|1|1|mef(A)|mef(A)|efflux|macrolide_efflux_MFS_transporter_Mef(A)	0.0	0	15
1028097001|WP_063853698_1|EU870852_1|1|1|mef(A)|mef(A)|efflux|macrolide_efflux_MFS_transporter_Mef(A)	0.0	0	13
1028097032|WP_063853729_1|AF251288_1|1|1|mef(En2)|mef(En2)|efflux|macrolide_efflux_MFS_transporter_Mef(En2)	0.0	0	300
1028097043|WP_063853740_1|M74717_1|1|1|mgt|mgt|glycosylation|macrolide-inactivating_glycosyltransferase	0.0	0	15
1028097184|WP_063853881_1|AB013298_1|1|1|mph(C)|mph(C)|phosphotransferase|Mph(C)_family_macrolide_2_-phosphotransferase	0.0	0	102
1028097434|WP_063854131_1|AM180066_1|1|1|mph(C)|mph(C)|phosphotransferase|Mph(C)_family_macrolide_2_-phosphotransferase	0.0	0	55
1028097615|WP_063854312_1|X52085_1|1|1|msr(A)|msr(A)|target_protection|ABC-F_type_ribosomal_protection_protein_Msr(A)	0.0	0	61
1028097652|WP_063854349_1|AY004350_1|1|1|msr(C)|msr(C)|target_protection|ABC-F_type_ribosomal_protection_protein_Msr(C)	0.0	0	230
1028097810|WP_063854488_1|JQ231224_1|1|1|mupB|mupB|insensitivity|mupirocin-resistant_isoleucine--tRNA_ligase_MupB	0.0	0	300
1028097813|WP_063854489_1|D16099_1|1|1|myrA|myrA|target_modification|23S_rRNA_(guanine(748)-N(1))-methyltransferase_MyrA	0.0	0	97
1028097816|WP_063854490_1|X71443_1|1|1|nimB|nimB|nitroimidazole_reductase|nitroimidazole_resistance_protein_NimB	0.0	0	49
1028097818|WP_063854491_1|X76948_1|1|1|nimC|nimC|nitroimidazole_reductase|nitroimidazole_resistance_protein_NimC	0.0	0	90
1028097819|WP_063854492_1|X76949_1|1|1|nimD|nimD|nitroimidazole_reductase|nitroimidazole_resistance_protein_NimD	0.0	0	58
1028097838|WP_063854493_1|U75434_1|1|1|nshR|nshR|target_modification|NshR_family_nosiheptide_thiostrepton_resistance_23S_rRNA_methyltransferase	0.0	0	140
1028097842|WP_063854494_1|L36601_1|1|1|ole(B)|ole(B)|target_protection|ABC-F_type_ribosomal_protection_protein_Ole(B)	0.0	0	243
1028097844|WP_063854495_1|DQ195536_2|1|1|oleD|oleD|glycosylation|oleandomycin_glycosyltransferase_OleD	0.0	0	23
1028097848|WP_063854496_1|KP399637_1|1|1|optrA|optrA|target_protection|ABC-F_type_ribosomal_protection_protein_OptrA	0.0	0	300
1028097902|WP_063854497_1|X53401_1|1|1|otr(A)|otr(A)|target_protection|tetracycline_resistance_ribosomal_protection_protein_Otr(A)	0.0	0	134
1028097903|WP_063854498_1|M74049_1|1|1|otr(A)|otr(A)|target_protection|tetracycline_resistance_ribosomal_protection_protein_Otr(A)	0.0	0	48
1028097905|WP_063854500_1|AF079900_1|1|1|otr(B)|otr(B)|efflux|oxytetracycline_resistance_efflux_MFS_transporter_OtrB	0.0	0	60
1028097906|WP_063854501_1|AY032873_1|1|1|penI_Bp|penI_Bp|hydrolase|PenI_family_class_A_extended-spectrum_beta-lactamase	0.0	0	51
1028097907|WP_063854502_1|HM537013_1|1|1|pexA|pexA|efflux|phenicol_efflux_MFS_transporter_PexA	0.0	0	300
1028097908|WP_063854503_1|AF535087_1|1|1|qacB|qacB|efflux|quaternary_ammonium_compound_efflux_MFS_transporter_QacB	0.0	0	125
1028098183|WP_063854743_1|KF556707_1|1|1|SMR_efflux_smr|SMR_efflux_smr|efflux|multidrug_efflux_SMR_transporter_Smr	0.0	0	13
1028098264|WP_063854808_1|JN836269_1|1|1|qnrS10|qnrS|target_protection|quinolone_resistance_pentapeptide_repeat_protein_QnrS10	0.0	1	53
1028098271|WP_063854815_1|JX028276_1|1|1|rgt1438|rgt1438|glycosylation|rifamycin-inactivating_glycosyltransferase_Rgt	0.0	0	41
1028098280|WP_063854824_1|AB083212_2|1|1|rmtA|rmtA|target_modification|RmtA_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	0.0	0	70
1028098310|WP_063854854_1|JN968578_1|1|1|rmtB2|rmtB|target_modification|16S_rRNA_(guanine(1405)-N(7))-methyltransferase_RmtB2	0.0	0	83
1028098366|WP_063854910_1|KJ151292_1|1|1|rph|rph|phosphotransferase|rifamycin-inactivating_phosphotransferase_Rph	0.0	0	132
1028098376|WP_063854920_1|KC693025_1|1|1|sal(A)|sal(A)|target_protection|ABC-F_type_ribosomal_protection_protein_Sal(A)	0.0	0	151
1028098403|WP_063854934_1|U01945_1|1|1|sat4|sat4|acetyltransferase|streptothricin_N-acetyltransferase_Sat4	0.0	1	139
1028098417|WP_063854936_1|M16183_1|1|1|sta|sta|acetyltransferase|streptothricin_N-acetyltransferase_STAT	0.0	0	67
1028099263|WP_063855713_1|AF540889_1|1|1|tet(37)|tet(37)|enzymatic|tetracycline_resistance_NADPH-dependent_oxidoreductase_Tet(37)	0.0	0	59
1028099433|WP_063855881_1|AY264780_2|1|1|tet(41)|tet(41)|efflux|tetracycline_efflux_MFS_transporter_Tet(41)	0.0	0	179
1028099435|WP_063855882_1|EU523697_1|1|1|tet(42)|tet(42)|efflux|tetracycline_efflux_MFS_transporter_Tet(42)	0.0	0	30
1028099438|WP_063855884_1|FN594949_1|1|1|tet(44)|tet(44)|target_protection|tetracycline_resistance_ribosomal_protection_protein_Tet(44)	0.17769639567170248	1	17
1028099439|WP_063855885_1|GU584217_2|1|1|tet(45)|tet(45)|efflux|tetracycline_efflux_MFS_transporter_Tet(45)	0.0	0	35
1028099799|WP_063856071_1|AY428551_1|1|1|tet(C)|tet(C)|efflux|tetracycline_efflux_MFS_transporter_Tet(C)	8.723277605701757	46	21
1028099801|WP_063856073_1|X65876_1|1|1|tet(D)|tet(D)|efflux|tetracycline_efflux_MFS_transporter_Tet(D)	0.5686284661494478	3	35
1028099804|WP_063856076_1|L06940_1|1|1|tet(E)|tet(E)|efflux|tetracycline_efflux_MFS_transporter_Tet(E)	0.0	0	18
1028099806|WP_063856078_1|Y16103_1|1|1|tet(H)|tet(H)|efflux|tetracycline_efflux_MFS_transporter_Tet(H)	0.0	0	83
1028099807|WP_063856079_1|AF038993_1|1|1|tet(J)|tet(J)|efflux|tetracycline_efflux_MFS_transporter_Tet(J)	0.0	0	98
1028099808|WP_063856080_1|M11036_1|1|1|tet(L)|tet(L)|efflux|tetracycline_efflux_MFS_transporter_Tet(L)	0.0	0	19
1028099809|WP_063856081_1|D12567_1|1|1|tet(L)|tet(L)|efflux|tetracycline_efflux_MFS_transporter_Tet(L)	0.0	0	84
1028099835|WP_063856107_1|X56353_1|1|1|tet(M)|tet(M)|target_protection|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	7.676484293017536	3	33
1028099865|WP_063856114_1|AB054984_1|1|1|tet(M)|tet(M)|target_protection|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	0.0	0	33
1028100171|WP_063856394_1|DQ206711_1|1|1|tet(M)|tet(M)|target_protection|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	1.9385061346003902	5	11
1028100276|WP_063856411_1|DQ377340_1|1|1|tet(S)|tet(S)|target_protection|tetracycline_resistance_ribosomal_protection_protein_Tet(S)	0.0	1	201
1028100277|WP_063856412_1|L42544_1|1|1|tet(T)|tet(T)|target_protection|tetracycline_resistance_ribosomal_protection_protein_Tet(T)	0.0	0	266
1028100284|WP_063856419_1|DQ525023_1|1|1|tet(W)|tet(W)|target_protection|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	0.0	0	68
1028100286|WP_063856421_1|EF065524_1|1|1|tet(W)|tet(W)|target_protection|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	0.0	0	34
1028100301|WP_063856436_1|M37699_1|1|1|tet(X)|tet(X)|hydroxylation|tetracycline-inactivating_monooxygenase_Tet(X)	7.676484293017536	3	33
1028100309|WP_063856444_1|AB097942_1|1|1|tet(X)|tet(X)|hydroxylation|tetracycline-inactivating_monooxygenase_Tet(X)	0.0	0	33
1028100324|WP_063856459_1|AB089604_1|1|1|tet(Y)|tet(Y)|efflux|tetracycline_efflux_MFS_transporter_Tet(Y)	0.0	0	300
1028100334|WP_063856469_1|HQ652506_1|1|1|tetA(46)|tetA(46)|efflux|tetracycline_efflux_ABC_transporter_Tet(46)_subunit_A	0.0	0	72
1028100355|WP_063856490_1|EF032505_1|1|1|tlmB|tlmB|acetyltransferase|bleomycin_family_antibiotic_N-acetyltransferase_TlmB	0.0	0	244
1028100356|WP_063856491_1|M57437_1|1|1|tlr(C)|tlr(C)|target_protection|ABC-F_type_ribosomal_protection_protein_Tlr(C)	0.0	1	117
1028100357|WP_063856492_1|L39157_1|1|1|tsnR|tsnR|target_modification|23S_rRNA_(adenine(1067)-N)-methyltransferase_TsnR	0.0	0	109
1028100381|WP_063856516_1|Y15704_1|1|1|vanA|vanA|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanA	0.0	0	20
1028100386|WP_063856521_1|FJ866609_1|1|1|vanA|vanA|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanA	0.0	0	33
1028100391|WP_063856526_1|AY648698_1|1|1|vanA-Pa|vanA-Pa|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanA-Pa	0.0	0	68
1028100396|WP_063856531_1|AY648035_1|1|1|vanA-Pt|vanA-Pt|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanA-Pt	0.0	0	19
1028100462|WP_063856597_1|AY655719_1|1|1|vanB|vanB|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanB	0.0	0	70
1028100500|WP_063856635_1|AY033764_1|1|1|vanC2_3|vanC2_3|re-structuring_of_the_cell_wall|D-alanine--D-serine_ligase_VanC2_3	0.0	0	216
1028100510|WP_063856645_1|DQ022190_1|1|1|vanC1|vanC1|re-structuring_of_the_cell_wall|D-alanine--D-serine_ligase_VanC1	0.0	0	199
1028100554|WP_063856689_1|AF153050_1|1|1|vanD|vanD|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanD	0.0	0	42
1028100557|WP_063856692_1|AB183866_1|1|1|vanD|vanD|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanD	0.0	0	12
1028100558|WP_063856693_1|DQ172830_1|1|1|vanD|vanD|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanD	0.0	0	110
1028100559|WP_063856694_1|FJ872411_1|1|1|vanE|vanE|re-structuring_of_the_cell_wall|D-alanine--D-serine_ligase_VanE	0.0	0	211
1028100560|WP_063856695_1|AF253562_2|1|1|vanG|vanG|re-structuring_of_the_cell_wall|D-alanine--D-serine_ligase_VanG	0.0	0	84
1028100562|WP_063856697_1|Y15705_1|1|1|vanH-A|vanH-A|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-A	0.0	0	25
1028100563|WP_063856698_1|DQ246438_1|1|1|vanH-Ac1|vanH-Ac1|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-Ac1	0.0	0	33
1028100564|WP_063856699_1|AF060799_1|1|1|vanH-Ao1|vanH-Ao1|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-Ao1	0.0	0	102
1028100566|WP_063856701_1|FJ767776_1|1|1|vanH-B|vanH-B|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-B	0.0	0	19
1028100567|WP_063856702_1|AF153050_1|1|1|vanH-D|vanH-D|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-D	0.0	0	83
1028100569|WP_063856704_1|AF277571_1|1|1|vanH-D|vanH-D|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-D	0.0	0	10
1028100570|WP_063856705_1|DQ172830_1|1|1|vanH-D|vanH-D|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-D	0.0	0	77
1028100571|WP_063856706_1|FJ349556_1|1|1|vanH-M|vanH-M|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-M	0.0	0	115
1028100572|WP_063856707_1|KF478993_1|1|1|vanH-O|vanH-O|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-O	0.0	0	67
1028100573|WP_063856708_1|DQ018710_1|1|1|vanH-Pt|vanH-Pt|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-Pt	0.0	0	102
1028100574|WP_063856709_1|DQ018711_1|1|1|vanH|vanH|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH	0.0	0	68
1028100575|WP_063856710_1|AY926880_2|1|1|vanH-Pt2|vanH-Pt2|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-Pt2	0.0	0	102
1028100576|WP_063856711_1|EU250284_1|1|1|vanL|vanL|re-structuring_of_the_cell_wall|D-alanine--D-serine_ligase_VanL	0.0	0	256
1028100577|WP_063856712_1|FJ349556_1|1|1|vanM|vanM|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanM	0.0	0	78
1028100578|WP_063856713_1|JF802084_2|1|1|vanN|vanN|re-structuring_of_the_cell_wall|D-alanine--D-serine_ligase_VanN	0.0	0	259
1028100579|WP_063856714_1|KF478993_1|1|1|vanO|vanO|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanO	0.0	0	34
1028100580|WP_063856715_1|AF175293_1|1|1|vanR-D|vanR-D|re-structuring_of_the_cell_wall|VanD-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	30
1028100581|WP_063856716_1|Y15706_1|1|1|vanR-A|vanR-A|re-structuring_of_the_cell_wall|VanA-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	102
1028100583|WP_063856718_1|FJ872411_1|1|1|vanR-E|vanR-E|re-structuring_of_the_cell_wall|VanE-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	70
1028100584|WP_063856719_1|AF550668_1|1|1|vanR-B|vanR-B|re-structuring_of_the_cell_wall|VanB-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	78
1028100585|WP_063856720_1|DQ018710_1|1|1|vanR-A|vanR-A|re-structuring_of_the_cell_wall|VanA-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	33
1028100587|WP_063856722_1|DQ172830_1|1|1|vanR-D|vanR-D|re-structuring_of_the_cell_wall|VanD-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	102
1028100589|WP_063856724_1|EU250284_1|1|1|vanR-L|vanR-L|re-structuring_of_the_cell_wall|VanL-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	70
1028100590|WP_063856725_1|EU151752_1|1|1|vanR-C|vanR-C|re-structuring_of_the_cell_wall|VanC-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	28
1028100591|WP_063856726_1|FJ349556_1|1|1|vanR-M|vanR-M|re-structuring_of_the_cell_wall|VanM-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	19
1028100593|WP_063856728_1|JF802084_2|1|1|vanR-N|vanR-N|re-structuring_of_the_cell_wall|VanN-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	52
1028100594|WP_063856729_1|KF478993_1|1|1|vanR-O|vanR-O|re-structuring_of_the_cell_wall|VanO-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	9
1028100595|WP_063856730_1|AF130997_1|1|1|vanS-D|vanS-D|re-structuring_of_the_cell_wall|VanD-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	34
1028100596|WP_063856731_1|Y15707_1|1|1|vanS-A|vanS-A|re-structuring_of_the_cell_wall|VanA-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	102
1028100598|WP_063856733_1|AF162694_1|1|1|vanS-C|vanS-C|re-structuring_of_the_cell_wall|VanC-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	182
1028100599|WP_063856734_1|FJ872411_1|1|1|vanS-E|vanS-E|re-structuring_of_the_cell_wall|VanE-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	192
1028100602|WP_063856737_1|AF550669_1|1|1|vanS-B-Delta|vanS-B|re-structuring_of_the_cell_wall|VanB-type_vancomycin_resistance_histidine_kinase_VanS-B-Delta	0.0	0	68
1028100603|WP_063856738_1|AB183865_1|1|1|vanS-D|vanS-D|re-structuring_of_the_cell_wall|VanD-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	9
1028100605|WP_063856740_1|AY926880_2|1|1|vanS-Pt2|vanS-Pt2|re-structuring_of_the_cell_wall|VanPt2-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	102
1028100607|WP_063856742_1|DQ018711_1|1|1|vanS-Pt|vanS-Pt|re-structuring_of_the_cell_wall|VanPt-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	50
1028100609|WP_063856744_1|DQ172830_1|1|1|vanS-D|vanS-D|re-structuring_of_the_cell_wall|VanD-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	87
1028100610|WP_063856745_1|EU250284_1|1|1|vanS-L|vanS-L|re-structuring_of_the_cell_wall|VanL-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	288
1028100613|WP_063856748_1|FJ349556_1|1|1|vanS-M|vanS-M|re-structuring_of_the_cell_wall|VanM-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	85
1028100614|WP_063856749_1|JF802084_2|1|1|vanS-N|vanS-N|re-structuring_of_the_cell_wall|VanN-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	284
1028100616|WP_063856751_1|KF823969_1|1|1|vanS-B|vanS-B|re-structuring_of_the_cell_wall|VanB-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	34
1028100617|WP_063856752_1|AF253562_2|1|1|vanT-G|vanT-G|re-structuring_of_the_cell_wall|membrane-bound_serine_racemase_VanT-G	0.0	0	108
1028100618|WP_063856753_1|FJ872411_1|1|1|vanT-E|vanT-E|re-structuring_of_the_cell_wall|membrane-bound_serine_racemase_VanT-E	0.0	0	300
1028100619|WP_063856754_1|DQ022190_1|1|1|vanT-C|vanT-C|re-structuring_of_the_cell_wall|membrane-bound_serine_racemase_VanT-C	0.0	0	300
1028100620|WP_063856755_1|EU151752_1|1|1|vanT-C|vanT-C|re-structuring_of_the_cell_wall|membrane-bound_serine_racemase_VanT-C	0.0	0	13
1028100621|WP_063856756_1|EU151753_1|1|1|vanT-C|vanT-C|re-structuring_of_the_cell_wall|membrane-bound_serine_racemase_VanT-C	0.0	0	35
1028100622|WP_063856757_1|JF802084_2|1|1|vanT-N|vanT-N|re-structuring_of_the_cell_wall|membrane-bound_serine_racemase_VanT-N	0.0	0	269
1028100623|WP_063856758_1|AY033089_1|1|1|vanTc2|vanTc2|re-structuring_of_the_cell_wall|membrane-bound_serine_racemase_VanT	0.0	0	36
1028100625|WP_063856760_1|EU250284_1|1|1|vanTm-L|vanTm-L|re-structuring_of_the_cell_wall|serine_racemase_VanT-L_membrane_subunit	0.0	0	300
1028100626|WP_063856761_1|EU250284_1|1|1|vanTr-L|vanTr-L|re-structuring_of_the_cell_wall|serine_racemase_VanT-L_catalytic_subunit	0.0	0	256
1028100627|WP_063856762_1|AY271782_1|1|1|vanW-G|vanW-G|re-structuring_of_the_cell_wall|glycopeptide_resistance_accessory_protein_VanW-G	0.0	0	89
1028100628|WP_063856763_1|AH014495_2|1|1|vanW-B|vanW-B|re-structuring_of_the_cell_wall|glycopeptide_resistance_accessory_protein_VanW-B	0.0	0	68
1028100629|WP_063856764_1|DQ018711_1|1|1|vanW-Pt|vanW-Pt|re-structuring_of_the_cell_wall|glycopeptide_resistance_accessory_protein_VanW	0.0	0	50
1028100632|WP_063856767_1|Y15708_1|1|1|vanX-A|vanX-A|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-A	0.0	0	68
1028100633|WP_063856768_1|DQ246438_1|1|1|vanX-Ac1|vanX-Ac1|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-Ac1	0.0	0	16
1028100634|WP_063856769_1|AF060799_1|1|1|vanX-Ao1|vanX-Ao1|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-Ao1	0.0	0	17
1028100635|WP_063856770_1|U35369_1|1|1|vanX-B|vanX-B|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-B	0.0	0	50
1028100638|WP_063856773_1|AF175293_1|1|1|vanX-D|vanX-D|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-D	0.0	0	52
1028100640|WP_063856775_1|DQ172830_1|1|1|vanX-D|vanX-D|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-D	0.0	0	8
1028100642|WP_063856777_1|FJ349556_1|1|1|vanX-M|vanX-M|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-M	0.0	0	23
1028100643|WP_063856778_1|KF478993_1|1|1|vanX-O|vanX-O|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-O	0.0	0	10
1028100644|WP_063856779_1|AY926880_2|1|1|vanX-Pt|vanX-Pt|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-Pt	0.0	0	33
1028100646|WP_063856781_1|DQ018711_1|1|1|vanX-Pt|vanX-Pt|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-Pt	0.0	0	102
1028100647|WP_063856782_1|AF253562_2|1|1|vanXY-G|vanXY-G|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_D-Ala-D-Ala_carboxypeptidase_VanXY-G	0.0	0	155
